Interview Id,Candidate Id,Interviewer Id,Profile,S.L.R.C,S.L.R.I,A.T.T,L.M.I,L.M.C,S.R,L.J.T.C,L.J.T.I,N.I.C,N.I.I,S.P.I,S.P.C,L.A.C,L.A.I,Q.A,P.E.I,P.E.C,COMPLIANCE Ratio,Interview duration,Interviewer Intro,Candidate into,Opp to ask,Status
398838877437,6681538196,257,Sales,0.62,0.38,103,72,116,53,252,476,63,40,81,88,5,10,6,Neutral,Neutral,53,39,No,Yes,No,May Consider
253017533577,456217743.8,248,Program Manager,0.92,0.08,54,44,104,31,73,232,34,20,24,48,6,2,5,Neutral,Positive,82,25,Yes,No,Yes,Consider
13995674233,9540286372,202,Account Manager,0.92,0.08,38,74,95,57,61,408,7,35,87,23,5,9,6,Neutral,Neutral,75,41,Yes,No,Yes,Consider
399367760080,9295844697,264,QA Manual,0.53,0.47,55,58,59,41,214,558,47,36,81,15,6,15,6,Neutral,Neutral,12,59,Yes,Yes,No,Not Consider
383347971778,4235648223,222,Sales,0.66,0.34,117,87,98,52,219,300,18,46,77,36,13,11,2,Negative,Positive,31,35,Yes,Yes,Yes,May Consider
727852859237,4827864679,224,Developer,0.6,0.4,80,108,94,67,202,463,7,49,59,65,13,16,6,Negative,Positive,56,29,Yes,No,No,May Consider
369604663284,6471219408,195,Account Manager,0.51,0.49,20,103,85,48,290,495,66,15,79,9,14,6,5,Positive,Negative,20,38,No,No,No,Not Consider
171582564704,7329309990,238,Sales,0.63,0.37,54,47,105,54,47,481,16,64,21,10,12,20,5,Negative,Neutral,81,54,No,Yes,No,Consider
743449662078,3215105080,234,Product Manager,0.88,0.12,43,113,108,28,157,558,7,21,22,48,2,17,4,Neutral,Neutral,13,47,Yes,Yes,Yes,Consider
394429185476,3409901885,209,Program Manager,0.68,0.32,92,69,59,41,136,190,17,31,42,76,15,12,3,Negative,Neutral,49,51,Yes,No,No,Consider
574235303930,3481887265,223,Sales,0.72,0.28,101,78,77,24,20,433,37,61,26,81,8,20,5,Negative,Positive,76,26,No,Yes,No,Consider
409081596091,404956837.1,233,Program Manager,0.9,0.1,42,61,103,38,85,428,68,28,29,31,9,12,2,Positive,Negative,77,32,No,No,Yes,Consider
435470163420,2591582143,208,Product Manager,0.76,0.24,60,96,119,41,66,331,12,23,54,31,6,6,5,Positive,Neutral,59,56,Yes,No,Yes,Consider
840544803279,9131000941,242,Data Scientist,0.84,0.16,71,65,45,41,262,348,6,48,21,38,9,9,5,Positive,Neutral,85,22,No,Yes,Yes,Not Consider
691740020853,2741499457,268,Sales,0.88,0.12,114,66,75,59,84,407,30,21,47,78,15,4,5,Neutral,Neutral,56,40,Yes,No,Yes,Consider
928004672239,7717809266,231,Data Scientist,0.57,0.43,62,89,42,66,80,456,17,14,84,71,4,15,3,Neutral,Positive,34,45,Yes,Yes,Yes,Consider
997764340164,6931519912,200,Marketing,0.64,0.36,66,102,90,20,71,503,23,50,72,40,6,1,4,Neutral,Negative,63,42,No,No,Yes,Consider
86573503897,4482843325,238,QA Manual,0.81,0.19,31,43,49,44,170,337,29,19,46,50,13,14,6,Negative,Neutral,47,36,No,No,No,May Consider
847920751866,572004306,198,QA Manual,0.57,0.43,119,64,60,54,106,526,66,10,31,79,5,8,4,Negative,Neutral,85,42,No,No,Yes,Consider
684800839863,2210009262,262,Data Scientist,0.63,0.37,44,78,73,26,64,171,29,67,32,74,12,1,2,Positive,Neutral,21,36,No,Yes,Yes,Consider
609712099337,290816986.6,234,Marketing,0.97,0.03,20,40,94,39,67,538,18,9,32,71,5,11,2,Neutral,Negative,49,19,Yes,No,Yes,Consider
748236358541,251852266.7,222,HR,0.72,0.28,57,44,111,22,51,126,42,15,90,53,1,19,3,Negative,Neutral,28,21,Yes,No,Yes,Consider
454375997297,1887467123,262,QA Manual,0.57,0.43,36,82,92,63,160,63,47,56,34,88,6,6,5,Positive,Negative,20,26,Yes,Yes,No,May Consider
266147070927,891585732.3,191,Account Manager,0.6,0.4,20,98,47,60,62,96,54,62,28,82,4,8,3,Neutral,Positive,31,28,Yes,No,Yes,Consider
162339037684,5435118105,246,QA Automation,0.61,0.39,112,105,100,22,74,422,59,50,89,72,10,14,6,Neutral,Positive,81,55,No,No,Yes,Consider
178229249421,6958796442,258,Developer,0.71,0.29,100,78,67,38,110,353,52,23,63,58,5,10,5,Neutral,Positive,15,16,No,No,Yes,May Consider
83819013049,1113372428,202,QA Manual,0.72,0.28,119,52,120,53,193,343,54,40,35,87,2,10,2,Positive,Positive,33,32,Yes,No,No,May Consider
549449600201,4151594246,233,Data Scientist,0.99,0.01,37,99,118,41,42,506,37,24,87,67,12,17,6,Neutral,Neutral,44,18,Yes,Yes,Yes,Consider
932022668608,2405775499,227,Program Manager,0.63,0.37,39,67,106,21,233,459,70,52,75,76,6,16,2,Positive,Neutral,38,37,No,Yes,Yes,May Consider
830755838451,2520976289,233,Program Manager,0.5,0.5,108,103,108,46,34,112,58,19,77,15,13,20,3,Negative,Positive,46,40,No,Yes,No,Consider
387644684256,6286589048,267,HR,0.66,0.34,73,44,97,65,39,38,61,70,35,56,6,18,6,Positive,Neutral,30,25,No,Yes,Yes,Consider
956199891433,1544068970,240,QA Automation,0.6,0.4,90,53,48,61,81,36,27,15,51,49,15,6,4,Positive,Positive,43,29,No,Yes,No,Consider
211440608971,2453518204,193,Account Manager,0.93,0.07,115,96,55,44,165,89,29,12,52,84,15,6,5,Positive,Negative,76,40,Yes,Yes,No,May Consider
676022400336,4856778197,252,Program Manager,0.71,0.29,51,67,65,59,219,455,51,54,65,38,11,19,7,Negative,Neutral,68,51,No,Yes,No,Not Consider
162343175182,4569951072,264,Account Manager,0.95,0.05,29,87,97,48,49,535,50,29,80,23,2,8,7,Negative,Positive,36,45,No,No,No,Consider
381589474410,7519546121,260,Program Manager,0.61,0.39,48,79,52,57,93,576,63,26,70,38,4,11,4,Negative,Neutral,76,25,No,No,Yes,May Consider
170862666536,6926315953,252,QA Automation,0.78,0.22,46,113,48,58,79,99,69,5,66,23,5,7,7,Negative,Positive,19,60,Yes,No,Yes,May Consider
481009538965,7419965650,257,Marketing,0.82,0.18,104,84,74,62,1,261,49,20,35,81,3,1,7,Neutral,Negative,25,33,Yes,Yes,Yes,Consider
43428242797,5511102885,245,Data Scientist,0.85,0.15,102,96,97,29,34,437,5,45,81,41,2,1,6,Neutral,Positive,66,60,Yes,Yes,Yes,Consider
451171338631,5621755439,190,QA Manual,0.65,0.35,62,81,44,26,51,282,44,15,87,83,10,11,5,Positive,Neutral,25,27,Yes,No,Yes,Consider
298083763895,5824880889,219,Developer,0.95,0.05,60,41,69,46,3,219,32,38,31,27,8,9,2,Negative,Neutral,79,44,No,Yes,No,Consider
168343001815,8981148587,264,Developer,0.96,0.04,22,54,87,49,111,418,42,46,62,84,9,10,4,Negative,Neutral,19,59,Yes,Yes,Yes,Consider
333869018757,3033462601,233,QA Automation,0.66,0.34,109,70,117,33,241,558,38,37,77,48,14,7,4,Positive,Positive,97,53,Yes,Yes,Yes,May Consider
228987772765,3780396888,267,QA Automation,0.95,0.05,57,68,51,63,35,352,68,32,43,87,6,9,5,Negative,Negative,38,20,Yes,Yes,No,Consider
996740285876,7428692942,240,Marketing,0.76,0.24,95,104,76,70,196,128,65,52,51,39,7,14,3,Positive,Neutral,14,45,Yes,Yes,No,Not Consider
266844199084,6366453304,213,Account Manager,0.69,0.31,54,116,115,38,87,516,12,44,41,78,13,11,7,Negative,Negative,20,27,No,No,No,Consider
158583946663,8367860734,260,QA Manual,0.64,0.36,28,89,49,36,122,549,15,30,25,86,8,10,2,Positive,Positive,86,48,Yes,No,Yes,Consider
881467856835,6504752853,214,Program Manager,0.91,0.09,26,119,103,31,25,536,18,18,65,18,11,11,7,Neutral,Positive,97,48,No,Yes,Yes,Consider
310447567540,8647403397,254,Data Scientist,0.85,0.15,108,59,67,21,155,277,28,69,33,90,3,18,4,Positive,Neutral,34,20,Yes,No,Yes,May Consider
675348372518,318494490.7,191,Account Manager,0.88,0.12,29,119,55,24,243,249,60,61,49,5,2,8,7,Positive,Positive,23,31,Yes,Yes,No,Not Consider
477376151822,3916616378,234,Product Manager,0.59,0.41,76,47,43,56,94,569,34,16,80,13,5,19,3,Negative,Positive,17,33,No,No,No,May Consider
87530115245,2019211529,226,Developer,0.9,0.1,40,99,105,32,162,254,60,13,22,85,4,1,2,Negative,Negative,12,32,Yes,Yes,Yes,May Consider
284141459812,5566908892,265,QA Manual,0.83,0.17,78,74,99,36,115,150,26,23,66,18,10,9,2,Neutral,Negative,8,47,Yes,No,No,Consider
575636431478,162325766.2,218,Account Manager,0.83,0.17,110,102,78,23,41,298,62,36,75,14,11,3,2,Neutral,Positive,72,22,No,No,No,Consider
485759493267,2387511150,266,QA Automation,0.99,0.01,56,81,80,63,15,7,5,63,81,7,6,6,2,Neutral,Neutral,80,22,No,Yes,Yes,Consider
177709284173,3680608690,214,QA Automation,0.5,0.5,61,112,49,66,284,281,19,14,52,24,6,19,7,Positive,Negative,22,39,Yes,Yes,Yes,Not Consider
174202577292,5036354082,211,Program Manager,0.77,0.23,94,82,119,56,97,590,62,10,38,11,4,18,2,Negative,Positive,61,58,Yes,Yes,Yes,Consider
350834103536,2539126165,222,Product Manager,0.94,0.06,34,94,97,58,213,78,16,28,27,57,7,5,7,Neutral,Neutral,55,45,Yes,No,Yes,May Consider
586445332765,6443330370,246,Developer,0.87,0.13,93,85,95,29,25,310,23,36,43,31,3,10,7,Negative,Neutral,92,36,Yes,Yes,Yes,Consider
83758396800,5378615780,251,Sales,0.98,0.02,51,116,55,30,123,243,61,34,56,29,12,14,6,Neutral,Neutral,38,45,No,Yes,No,May Consider
575386606609,1081763705,243,Product Manager,0.86,0.14,106,71,59,36,222,166,26,15,40,36,10,5,3,Negative,Neutral,20,37,Yes,Yes,Yes,Not Consider
792390336484,3112957457,205,Product Manager,0.95,0.05,35,82,69,44,274,476,45,57,57,26,2,10,2,Neutral,Negative,81,57,No,Yes,Yes,Not Consider
423829894892,1583338177,205,Program Manager,0.69,0.31,96,86,62,70,139,132,23,10,59,25,3,19,4,Negative,Negative,17,18,Yes,No,Yes,May Consider
185060202848,44240689.97,221,Program Manager,0.93,0.07,110,49,73,21,161,32,39,29,24,14,9,9,7,Neutral,Neutral,95,51,Yes,Yes,Yes,May Consider
545279960544,4433966168,247,Developer,0.88,0.12,61,71,54,39,288,420,42,11,23,84,3,5,3,Positive,Neutral,23,48,Yes,Yes,Yes,Not Consider
711753796587,7861002086,205,Account Manager,0.52,0.48,111,108,85,56,9,560,24,57,74,75,10,6,5,Neutral,Negative,22,54,No,No,No,Consider
439642773878,9006261757,247,QA Automation,0.57,0.43,62,97,80,66,69,83,19,66,27,58,12,15,6,Neutral,Negative,65,59,Yes,No,No,Consider
49315612890,8877828126,230,Developer,0.6,0.4,61,44,91,41,248,174,34,51,57,14,3,1,3,Neutral,Positive,95,52,No,No,Yes,Not Consider
975944867693,9522918337,207,Sales,0.58,0.42,49,89,42,56,217,280,31,17,28,69,12,19,7,Positive,Negative,45,47,No,Yes,Yes,Not Consider
312124993324,2325277509,191,HR,0.97,0.03,73,86,65,26,193,468,22,60,39,76,13,11,5,Neutral,Negative,95,32,No,Yes,Yes,May Consider
29987206675,5800060996,215,Product Manager,0.77,0.23,50,49,93,66,24,120,59,69,20,34,3,6,3,Negative,Neutral,30,20,Yes,No,No,Consider
882358338143,6456775448,214,Developer,0.55,0.45,28,42,106,43,91,530,5,15,36,39,7,16,4,Neutral,Neutral,8,43,Yes,No,No,Consider
787613627011,917498614.4,249,Developer,0.71,0.29,70,99,114,32,109,59,11,45,28,25,9,4,5,Positive,Positive,11,55,Yes,No,Yes,Consider
321169147762,3033891151,258,Developer,0.93,0.07,97,113,46,44,193,455,31,12,58,86,5,7,3,Neutral,Neutral,87,22,Yes,Yes,Yes,May Consider
662323101386,6961958637,199,Data Scientist,0.59,0.41,47,76,87,33,282,5,18,17,21,29,11,12,7,Negative,Negative,92,37,No,Yes,Yes,Not Consider
225578653328,3494511662,193,Marketing,0.54,0.46,118,80,40,46,35,359,28,12,70,21,13,3,2,Neutral,Negative,36,18,No,No,No,Consider
737009108.8,379282919.7,221,Program Manager,0.81,0.19,67,94,53,25,201,463,60,44,42,50,9,16,3,Neutral,Neutral,30,46,No,No,Yes,Not Consider
937332274378,5192483462,198,Marketing,0.66,0.34,93,47,65,63,238,151,17,66,81,19,8,19,2,Positive,Neutral,44,37,No,Yes,No,Not Consider
245514336773,7472917327,236,Program Manager,0.76,0.24,46,72,99,49,295,282,35,24,48,8,11,4,4,Negative,Negative,27,32,Yes,Yes,No,Not Consider
69321980340,4696112263,203,Sales,0.77,0.23,117,117,102,42,290,384,17,21,29,34,15,18,6,Neutral,Positive,79,36,Yes,No,No,Not Consider
380386815691,6450779353,219,Product Manager,0.95,0.05,86,108,111,34,45,110,70,53,49,39,15,20,5,Neutral,Neutral,45,48,No,Yes,Yes,Consider
100411390779,4701588453,242,Sales,0.52,0.48,103,88,81,41,107,194,14,53,20,19,6,15,2,Positive,Neutral,10,45,No,Yes,No,Consider
636881801958,2933947952,259,Developer,0.55,0.45,22,84,52,24,87,552,18,45,70,84,5,1,6,Negative,Negative,31,52,Yes,No,Yes,Consider
86760205981,3892251556,201,Account Manager,0.75,0.25,82,52,103,64,59,219,31,68,29,74,1,20,7,Neutral,Positive,83,17,Yes,No,Yes,Consider
140958532581,813042032.5,267,QA Automation,0.93,0.07,84,92,109,28,49,546,68,14,51,39,13,9,2,Positive,Positive,43,50,Yes,Yes,Yes,Consider
461287175571,573209718.7,244,Developer,0.89,0.11,21,41,60,50,255,113,32,62,56,43,14,7,6,Neutral,Neutral,17,56,No,Yes,No,Not Consider
417274202747,4117334106,258,Data Scientist,0.95,0.05,68,53,120,66,78,57,61,31,50,63,10,7,6,Positive,Positive,44,47,No,Yes,No,Consider
135117021605,2432022309,204,Data Scientist,0.69,0.31,64,54,96,68,87,55,56,41,70,40,1,19,6,Negative,Neutral,62,49,Yes,No,No,Consider
149314416345,9524542760,236,Product Manager,0.75,0.25,59,56,51,34,25,308,69,9,38,47,12,18,3,Neutral,Neutral,42,22,No,No,No,Consider
696235415469,5899995213,210,QA Automation,0.79,0.21,108,84,102,22,164,564,26,18,65,87,11,14,4,Negative,Neutral,85,48,Yes,No,No,Consider
968488898448,4194070016,213,QA Manual,0.89,0.11,105,101,116,56,2,288,28,67,64,72,14,18,3,Neutral,Neutral,52,54,Yes,No,Yes,Consider
519761288147,9676479793,199,Marketing,0.6,0.4,50,64,112,49,55,286,27,37,64,59,15,19,4,Negative,Negative,89,41,No,Yes,No,Consider
170953845770,2692631981,216,Program Manager,0.65,0.35,79,41,87,34,296,138,18,53,29,18,7,1,4,Positive,Positive,49,28,No,No,No,Not Consider
487991175755,1672971206,268,Account Manager,0.7,0.3,95,86,86,27,168,7,67,38,22,15,6,4,6,Neutral,Neutral,75,21,Yes,Yes,Yes,Not Consider
446945427403,7369501795,249,HR,0.75,0.25,30,95,120,67,92,340,23,45,89,65,6,2,2,Negative,Negative,50,37,Yes,No,No,Consider
771565008336,6358597839,213,Developer,0.85,0.15,80,110,47,21,201,370,47,51,79,68,12,1,3,Negative,Positive,60,20,Yes,Yes,No,Not Consider
966491921645,3130872225,234,QA Manual,0.98,0.02,30,73,103,66,75,357,41,32,48,9,6,4,3,Neutral,Positive,7,53,No,No,No,Consider
578747791526,7948872763,193,Marketing,0.63,0.37,91,58,108,39,232,244,49,43,34,17,9,4,3,Negative,Neutral,87,44,Yes,No,No,Not Consider
463334543312,4192371859,216,QA Automation,0.94,0.06,40,88,98,61,250,78,41,49,74,64,11,19,2,Negative,Negative,49,30,No,No,Yes,Not Consider
849055480112,2561650323,232,QA Automation,0.72,0.28,87,115,105,39,185,329,37,17,39,58,8,11,6,Neutral,Neutral,36,30,No,Yes,No,May Consider
464673179492,3119979026,203,Program Manager,0.75,0.25,99,65,43,65,38,145,58,36,87,80,11,4,6,Positive,Positive,19,60,Yes,No,No,Consider
789530169935,1135685287,236,Data Scientist,0.68,0.32,72,59,76,53,262,283,12,31,85,85,9,13,2,Neutral,Negative,32,50,No,Yes,No,May Consider
150035920081,1898167094,244,QA Manual,0.96,0.04,105,77,107,38,87,523,42,35,61,89,11,3,7,Neutral,Negative,98,45,No,Yes,Yes,Consider
744273955876,2116860057,213,QA Automation,0.91,0.09,87,80,50,25,98,148,36,50,28,11,1,16,6,Positive,Negative,20,29,No,Yes,Yes,May Consider
813342908252,8517063188,245,HR,0.89,0.11,29,72,91,22,154,26,15,52,75,87,14,10,2,Positive,Negative,44,58,No,Yes,No,Consider
795890005784,4495090458,226,QA Automation,0.84,0.16,43,94,43,41,22,240,35,61,46,40,4,11,2,Positive,Neutral,81,18,Yes,Yes,Yes,Consider
826418309706,7805873875,215,Data Scientist,0.76,0.24,41,81,71,25,145,388,34,42,23,67,13,16,6,Positive,Negative,77,46,Yes,Yes,Yes,May Consider
444886147734,4332485331,251,Account Manager,0.51,0.49,108,47,110,70,213,364,19,9,40,28,11,20,3,Positive,Positive,31,26,Yes,Yes,Yes,May Consider
841243019551,1147313217,197,Product Manager,0.51,0.49,23,96,68,32,50,490,51,66,33,62,13,6,7,Negative,Negative,15,43,No,Yes,No,Consider
751628301344,1353092877,263,Account Manager,0.56,0.44,111,50,69,63,248,116,25,28,68,8,10,3,6,Positive,Negative,76,46,No,No,Yes,Not Consider
656705529179,7949769.697,221,Marketing,0.86,0.14,64,110,96,36,125,97,70,6,45,27,9,20,7,Neutral,Positive,63,28,Yes,Yes,No,May Consider
84972290427,2140343430,230,QA Manual,0.53,0.47,95,101,89,58,89,64,40,54,50,17,13,5,6,Positive,Positive,78,53,Yes,No,No,Consider
351195562994,3664216842,236,Product Manager,0.65,0.35,63,101,86,26,45,93,12,54,69,10,3,14,3,Positive,Negative,92,60,Yes,Yes,No,Consider
560258120711,6965170778,193,HR,0.91,0.09,83,84,70,68,274,5,59,21,86,44,3,11,2,Neutral,Positive,64,33,Yes,Yes,No,Not Consider
535913069887,2376518921,249,HR,0.75,0.25,86,73,55,46,134,53,61,43,63,46,12,9,4,Negative,Positive,64,49,Yes,Yes,Yes,May Consider
903057825403,2982098207,266,Account Manager,0.51,0.49,102,57,67,26,113,31,27,64,40,52,6,3,5,Negative,Positive,100,60,No,No,Yes,Consider
709181778205,5878870401,223,QA Manual,0.67,0.33,20,76,99,64,139,200,53,24,62,17,3,3,5,Positive,Positive,42,52,Yes,Yes,Yes,May Consider
708178812533,5499885323,213,Product Manager,0.85,0.15,82,44,50,49,13,123,39,39,85,22,6,19,2,Negative,Positive,76,31,No,Yes,Yes,Consider
936429000155,254505128.1,208,HR,0.68,0.32,31,66,94,46,244,334,60,69,26,43,3,20,6,Negative,Positive,16,42,Yes,No,No,Not Consider
318328030167,5056463961,250,Sales,0.81,0.19,85,107,43,38,157,201,51,33,60,41,4,4,2,Negative,Negative,85,41,Yes,No,Yes,May Consider
394020070456,7935877835,223,Marketing,0.51,0.49,98,120,113,36,251,459,13,48,82,44,9,14,6,Negative,Negative,35,29,Yes,Yes,Yes,May Consider
94040125126,3184951150,194,Product Manager,0.74,0.26,61,100,40,24,251,235,70,14,37,23,9,20,5,Positive,Neutral,4,60,No,Yes,Yes,Not Consider
601134816210,9108621866,244,HR,0.65,0.35,37,98,64,37,295,251,47,14,62,87,3,10,3,Positive,Positive,65,28,No,Yes,No,Not Consider
34603262311,6909811918,258,Product Manager,0.57,0.43,72,110,59,28,19,383,12,61,72,40,3,4,3,Positive,Neutral,2,48,Yes,Yes,No,Consider
528791629359,3652794766,259,QA Automation,0.53,0.47,85,59,114,40,6,187,32,25,50,34,5,2,3,Negative,Neutral,56,26,Yes,No,Yes,Consider
215533113822,7302353148,266,Product Manager,0.59,0.41,96,119,89,58,151,600,58,15,25,80,5,4,7,Positive,Neutral,18,25,Yes,No,Yes,May Consider
778530506741,891835109.2,217,QA Automation,0.61,0.39,33,112,79,25,33,553,40,14,64,36,5,6,3,Negative,Positive,40,33,No,Yes,Yes,Consider
586533875885,2776487181,230,HR,0.63,0.37,75,98,116,63,210,524,44,21,61,70,13,9,4,Neutral,Negative,26,24,Yes,No,Yes,May Consider
927857743226,6842028210,203,Account Manager,0.96,0.04,70,107,111,62,106,338,16,20,49,59,12,9,4,Neutral,Positive,47,21,Yes,No,Yes,Consider
407852058165,3424173102,260,QA Automation,0.77,0.23,25,61,73,30,125,409,63,68,81,79,11,20,3,Neutral,Positive,41,60,No,Yes,Yes,Consider
161149783769,1896124937,264,Program Manager,0.56,0.44,45,74,95,53,31,132,61,30,74,76,4,2,6,Positive,Positive,57,49,Yes,Yes,Yes,Consider
153606983000,9561479183,256,Developer,0.77,0.23,40,51,59,29,171,278,41,57,88,66,15,12,2,Negative,Positive,25,28,Yes,No,Yes,May Consider
862257882359,4498551886,234,QA Manual,0.77,0.23,57,94,98,43,287,153,54,37,30,57,3,4,3,Negative,Neutral,64,57,No,Yes,No,Not Consider
567329509638,48366421.5,195,HR,0.75,0.25,36,83,95,69,223,541,18,21,67,64,4,1,2,Positive,Negative,75,22,No,Yes,No,May Consider
810621011960,1472069006,241,Data Scientist,0.57,0.43,102,57,113,54,23,425,20,55,23,32,2,4,3,Neutral,Negative,48,43,Yes,Yes,No,Consider
784939764320,3906907027,212,Program Manager,0.99,0.01,37,113,102,23,208,431,30,43,79,50,12,6,6,Negative,Negative,27,19,Yes,No,No,May Consider
571473465239,3363751424,256,Product Manager,0.76,0.24,119,46,65,42,205,149,70,51,63,64,1,14,7,Neutral,Negative,55,24,Yes,Yes,Yes,Not Consider
939254617097,623807784,258,Marketing,0.87,0.13,97,69,93,28,16,363,44,25,67,45,13,3,5,Neutral,Neutral,42,19,No,No,Yes,Consider
131049864863,3149978564,259,QA Automation,0.58,0.42,29,112,109,57,150,147,7,7,46,50,4,18,6,Negative,Neutral,88,23,Yes,No,No,Consider
401467066272,9395122790,202,Data Scientist,0.77,0.23,42,97,42,68,109,127,57,9,24,88,2,1,4,Neutral,Negative,18,34,Yes,No,No,May Consider
530987079227,565170494,244,Marketing,0.7,0.3,44,59,92,48,278,458,63,69,75,65,3,14,7,Neutral,Neutral,65,17,No,Yes,No,Not Consider
100642639548,7846502052,225,Program Manager,0.78,0.22,50,90,74,40,226,504,6,54,60,67,7,5,5,Neutral,Negative,64,31,No,No,Yes,May Consider
386969883156,8418019829,264,HR,0.85,0.15,68,66,43,42,255,124,46,40,79,53,1,15,6,Positive,Positive,5,20,Yes,Yes,No,Not Consider
72013919616,4615048314,233,QA Automation,0.56,0.44,102,77,44,64,218,312,57,50,57,6,13,16,4,Positive,Neutral,94,59,No,Yes,Yes,Not Consider
622762366724,4783875926,236,Account Manager,0.98,0.02,84,82,112,32,103,95,33,7,49,56,11,16,6,Negative,Neutral,50,46,No,Yes,No,Consider
226730890415,4063936742,242,Product Manager,0.63,0.37,50,41,46,25,169,270,69,13,58,53,2,12,5,Positive,Neutral,21,29,No,No,No,Not Consider
352927994724,8695953611,256,Program Manager,0.65,0.35,69,60,60,43,163,446,11,59,31,28,14,13,3,Negative,Neutral,36,44,No,No,No,May Consider
95875941297,2554704149,263,HR,0.7,0.3,106,50,114,67,50,76,15,57,66,23,10,6,7,Negative,Positive,72,39,No,Yes,No,Consider
649715242364,1715618127,190,QA Automation,0.95,0.05,96,41,77,43,283,98,51,63,63,24,14,10,4,Negative,Positive,100,56,No,Yes,No,Not Consider
94235081944,4642128119,246,QA Manual,0.95,0.05,28,79,54,65,30,464,38,11,71,50,15,10,2,Positive,Positive,2,20,No,No,Yes,Consider
428841488625,2888833233,260,QA Automation,0.87,0.13,52,108,103,52,181,445,49,29,42,34,13,19,5,Positive,Positive,45,50,No,Yes,No,May Consider
366913978427,581705238,198,Product Manager,0.67,0.33,56,84,90,68,172,371,12,56,54,31,8,12,7,Negative,Negative,37,33,Yes,No,No,May Consider
85442219221,6468913857,221,Product Manager,0.64,0.36,33,114,90,32,52,175,39,37,56,88,1,19,6,Positive,Positive,64,48,Yes,No,No,Consider
44906904474,8229994061,255,Data Scientist,0.72,0.28,22,59,44,29,241,216,16,54,80,78,1,12,4,Neutral,Negative,81,19,Yes,Yes,No,Not Consider
958584163424,6313203116,211,Product Manager,0.69,0.31,28,103,46,70,272,458,68,53,23,20,8,8,6,Positive,Positive,44,45,Yes,No,Yes,Not Consider
342801867738,8134834342,246,QA Automation,0.64,0.36,102,59,100,41,223,277,7,64,35,87,4,9,7,Positive,Positive,66,33,Yes,No,No,May Consider
556917196812,5982630422,232,Data Scientist,0.51,0.49,21,72,45,27,132,120,37,70,90,90,2,3,2,Negative,Positive,35,37,No,No,No,Consider
309692139949,8998259576,196,Data Scientist,0.7,0.3,80,109,64,64,31,215,12,65,28,68,13,7,2,Negative,Negative,22,38,No,No,No,Consider
